ID,post_author,post_date,post_date_gmt,post_content,post_title,post_excerpt,post_status,comment_status,ping_status,post_password,post_name,to_ping,pinged,post_modified,post_modified_gmt,post_content_filtered,post_parent,guid,menu_order,post_type,post_mime_type,comment_count,remarks,evtitle,evtype,dept,submittedby,galleryname,evdate,oldcode
1095,2,2012-08-01 10:55:37,2012-08-01 02:55:37,"[submittedby]PAO
[oldcode]STA-PVCRD-XXX-SM
[galleryname]b3-130
[evtype]Introduction
[evdate]1994-06-02
[evtitle]Introduction of PVC(R&amp;D) - Prof. Engene Wong
",Introduction of PVC(R&amp;D) - Prof. Engene Wong,,publish,open,open,,b3-130,,,2012-08-01 10:55:37,2012-08-01 02:55:37,,0,http://digitalimages.ust.hk/gallery2/?p=1095,0,post,,0,,Introduction of PVC(R&amp;D) - Prof. Engene Wong,Introduction,,PAO,b3-130,1994-06-02,STA-PVCRD-XXX-SM
1096,2,2012-08-01 10:55:39,2012-08-01 02:55:39,"[submittedby]PAO
[oldcode]INT-FMP-XXX-SM
[galleryname]b3-20
[evtype]Interview
[evdate]1994-08-08
[evtitle]Fluid Mechanics Project by  D Y Hsieh
",Fluid Mechanics Project by  D Y Hsieh,,publish,open,open,,b3-20,,,2012-08-01 10:55:39,2012-08-01 02:55:39,,0,http://digitalimages.ust.hk/gallery2/?p=1096,0,post,,0,,Fluid Mechanics Project by  D Y Hsieh,Interview,,PAO,b3-20,1994-08-08,INT-FMP-XXX-SM
1097,2,2012-08-01 10:55:40,2012-08-01 02:55:40,"[submittedby]PAO
[oldcode]STA-INT-XXX-SM
[galleryname]b3-40
[evtype]Interview
[evdate]1993-11-07
[evtitle]Interview with the users of LG7 Chinese Restaurant
",Interview with the users of LG7 Chinese Restaurant,,publish,open,open,,b3-40,,,2012-08-01 10:55:40,2012-08-01 02:55:40,,0,http://digitalimages.ust.hk/gallery2/?p=1097,0,post,,0,,Interview with the users of LG7 Chinese Restaurant,Interview,,PAO,b3-40,1993-11-07,STA-INT-XXX-SM
1098,2,2012-08-01 10:55:42,2012-08-01 02:55:42,"[submittedby]PAO
[oldcode]REC-INT-XXX-SM
[galleryname]b3-50
[evtype]Interview
[evdate]1991-04-24
[evtitle]Jupas Interview
",Jupas Interview,,publish,open,open,,b3-50,,,2012-08-01 10:55:42,2012-08-01 02:55:42,,0,http://digitalimages.ust.hk/gallery2/?p=1098,0,post,,0,,Jupas Interview,Interview,,PAO,b3-50,1991-04-24,REC-INT-XXX-SM
1099,2,2012-08-01 10:55:44,2012-08-01 02:55:44,"[submittedby]PAO
[oldcode]INT-LCD-XXX-SM
[galleryname]b3-60
[evtype]Interview
[evdate]Date unknown
[evtitle]LCD Display by H S Kwok
",LCD Display by H S Kwok,,publish,open,open,,b3-60,,,2012-08-01 10:55:44,2012-08-01 02:55:44,,0,http://digitalimages.ust.hk/gallery2/?p=1099,0,post,,0,,LCD Display by H S Kwok,Interview,,PAO,b3-60,Date unknown,INT-LCD-XXX-SM
1100,2,2012-08-01 10:55:48,2012-08-01 02:55:48,"[submittedby]PAO
[oldcode]INT-P_Mr-GZ-XXX-SM
[galleryname]b3-65
[evtype]Interview
[evdate]1997-12-17
[evtitle]President &amp; Mayor of GuangZhou
",President &amp; Mayor of GuangZhou,,publish,open,open,,b3-65,,,2012-08-01 10:55:48,2012-08-01 02:55:48,,0,http://digitalimages.ust.hk/gallery2/?p=1100,0,post,,0,,President &amp; Mayor of GuangZhou,Interview,,PAO,b3-65,1997-12-17,INT-P_Mr-GZ-XXX-SM
1101,2,2012-08-01 10:55:51,2012-08-01 02:55:51,"[submittedby]PAO
[oldcode]LAB-BIO3-XXX-SM
[galleryname]b4-100
[dept]BIOL
[evtype]Laboratories
[evdate]1995-05-25
[evtitle]Biology Lab
",Biology Lab,,publish,open,open,,b4-100,,,2012-08-01 10:55:51,2012-08-01 02:55:51,,0,http://digitalimages.ust.hk/gallery2/?p=1101,0,post,,0,,Biology Lab,Laboratories,BIOL,PAO,b4-100,1995-05-25,LAB-BIO3-XXX-SM
1102,2,2012-08-01 10:55:52,2012-08-01 02:55:52,"[submittedby]PAO
[oldcode]LAB-LUNG-XXX-SM
[galleryname]b4-110
[dept]BIOL
[evtype]Laboratories
[evdate]1995-06-07
[evtitle]Maria Lung in Biology Lab.
",Maria Lung in Biology Lab.,,publish,open,open,,b4-110,,,2012-08-01 10:55:52,2012-08-01 02:55:52,,0,http://digitalimages.ust.hk/gallery2/?p=1102,0,post,,0,,Maria Lung in Biology Lab.,Laboratories,BIOL,PAO,b4-110,1995-06-07,LAB-LUNG-XXX-SM
1103,2,2012-08-01 10:55:54,2012-08-01 02:55:54,"[submittedby]PAO
[oldcode]LAB-PIG-XXX-SM
[galleryname]b4-115
[dept]BIOL
[evtype]Laboratories
[evdate]1996-12-23
[evtitle]Pig's Foot re-month disease (Biology)
",Pig's Foot re-month disease (Biology),,publish,open,open,,b4-115,,,2012-08-01 10:55:54,2012-08-01 02:55:54,,0,http://digitalimages.ust.hk/gallery2/?p=1103,0,post,,0,,Pig's Foot re-month disease (Biology),Laboratories,BIOL,PAO,b4-115,1996-12-23,LAB-PIG-XXX-SM
1104,2,2012-08-01 10:55:55,2012-08-01 02:55:55,"[submittedby]PAO
[oldcode]LAB-RNA-XXX-SM
[galleryname]b4-120
[dept]BIOL
[evtype]Laboratories
[evdate]1995-06-07
[evtitle]Repression of ethylene via antisense RNA technique
",Repression of ethylene via antisense RNA technique,,publish,open,open,,b4-120,,,2012-08-01 10:55:55,2012-08-01 02:55:55,,0,http://digitalimages.ust.hk/gallery2/?p=1104,0,post,,0,,Repression of ethylene via antisense RNA technique,Laboratories,BIOL,PAO,b4-120,1995-06-07,LAB-RNA-XXX-SM
1105,2,2012-08-01 10:55:56,2012-08-01 02:55:56,"[submittedby]PAO
[oldcode]LAB-BRI_TP-XXX-SM
[galleryname]b4-122-0-51
[dept]BRI
[evtype]Laboratories
[evdate]1998-10-23
[evtitle]Tadpole
",Tadpole,,publish,open,open,,b4-122-0-51,,,2012-08-01 10:55:56,2012-08-01 02:55:56,,0,http://digitalimages.ust.hk/gallery2/?p=1105,0,post,,0,,Tadpole,Laboratories,BRI,PAO,b4-122-0-51,1998-10-23,LAB-BRI_TP-XXX-SM
1106,2,2012-08-01 10:55:56,2012-08-01 02:55:56,"[submittedby]PAO
[oldcode]LAB-BIO_S-XXX-SM
[galleryname]b4-122
[dept]BIOL
[evtype]Laboratories
[evdate]Date unknown
[evtitle]Student in Lab
",Student in Lab,,publish,open,open,,b4-122,,,2012-08-01 10:55:56,2012-08-01 02:55:56,,0,http://digitalimages.ust.hk/gallery2/?p=1106,0,post,,0,,Student in Lab,Laboratories,BIOL,PAO,b4-122,Date unknown,LAB-BIO_S-XXX-SM
1107,2,2012-08-01 10:55:56,2012-08-01 02:55:56,"[submittedby]PAO
[oldcode]LAB-CAEM-XXX-SM
[galleryname]b4-124
[dept]CAD/CAEM
[evtype]Laboratories
[evdate]Date unknown
[evtitle]Centre for Advanced Engineering Materials
",Centre for Advanced Engineering Materials,,publish,open,open,,b4-124,,,2012-08-01 10:55:56,2012-08-01 02:55:56,,0,http://digitalimages.ust.hk/gallery2/?p=1107,0,post,,0,,Centre for Advanced Engineering Materials,Laboratories,CAD/CAEM,PAO,b4-124,Date unknown,LAB-CAEM-XXX-SM
1108,2,2012-08-01 10:56:06,2012-08-01 02:56:06,"[submittedby]PAO
[oldcode]LAB-CMEG-XXX-SM
[galleryname]b4-125
[dept]CENG
[evtype]Laboratories
[evdate]Date unknown
[evtitle]Chemical Engineering Lab
",Chemical Engineering Lab,,publish,open,open,,b4-125,,,2012-08-01 10:56:06,2012-08-01 02:56:06,,0,http://digitalimages.ust.hk/gallery2/?p=1108,0,post,,0,,Chemical Engineering Lab,Laboratories,CENG,PAO,b4-125,Date unknown,LAB-CMEG-XXX-SM
1109,2,2012-08-01 10:56:08,2012-08-01 02:56:08,"[submittedby]PAO
[oldcode]LAB-CEM-XXX-SM
[galleryname]b4-126
[dept]CENG
[evtype]Laboratories
[evdate]1996-09-12
[evtitle]Chemical Engineering Lab. (Dr. Mi)
",Chemical Engineering Lab. (Dr. Mi),,publish,open,open,,b4-126,,,2012-08-01 10:56:08,2012-08-01 02:56:08,,0,http://digitalimages.ust.hk/gallery2/?p=1109,0,post,,0,,Chemical Engineering Lab. (Dr. Mi),Laboratories,CENG,PAO,b4-126,1996-09-12,LAB-CEM-XXX-SM
1110,2,2012-08-01 10:56:10,2012-08-01 02:56:10,"[submittedby]PAO
[oldcode]LAB-CENG_F-XXX-SM
[galleryname]b4-127
[dept]CENG
[evtype]Laboratories
[evdate]1997-04-30
[evtitle]Chemical Engineering Lab. (Dr. Yu - Fugi)
",Chemical Engineering Lab. (Dr. Yu - Fugi),,publish,open,open,,b4-127,,,2012-08-01 10:56:10,2012-08-01 02:56:10,,0,http://digitalimages.ust.hk/gallery2/?p=1110,0,post,,0,,Chemical Engineering Lab. (Dr. Yu - Fugi),Laboratories,CENG,PAO,b4-127,1997-04-30,LAB-CENG_F-XXX-SM
1111,2,2012-08-01 10:56:13,2012-08-01 02:56:13,"[submittedby]PAO
[oldcode]LAB-CEY-XXX-SM
[galleryname]b4-132
[dept]CENG
[evtype]Laboratories
[evdate]1996-07-04
[evtitle]Chemical Engineering Lab. (Dr. Yu)
",Chemical Engineering Lab. (Dr. Yu),,publish,open,open,,b4-132,,,2012-08-01 10:56:13,2012-08-01 02:56:13,,0,http://digitalimages.ust.hk/gallery2/?p=1111,0,post,,0,,Chemical Engineering Lab. (Dr. Yu),Laboratories,CENG,PAO,b4-132,1996-07-04,LAB-CEY-XXX-SM
1112,2,2012-08-01 10:56:22,2012-08-01 02:56:22,"[submittedby]PAO
[oldcode]LAB-CHEM-XXX-SM
[galleryname]b4-140
[dept]CHEM
[evtype]Laboratories
[evdate]Date unknown
[evtitle]Chemistry
",Chemistry,,publish,open,open,,b4-140,,,2012-08-01 10:56:22,2012-08-01 02:56:22,,0,http://digitalimages.ust.hk/gallery2/?p=1112,0,post,,0,,Chemistry,Laboratories,CHEM,PAO,b4-140,Date unknown,LAB-CHEM-XXX-SM
1113,2,2012-08-01 10:56:24,2012-08-01 02:56:24,"[submittedby]PAO
[oldcode]LAB-JIA-XXX-SM
[galleryname]b4-150
[dept]CHEM
[evtype]Laboratories
[evdate]1995-06-07
[evtitle]Dr Guochen JIA in Chemistry Lab
",Dr Guochen JIA in Chemistry Lab,,publish,open,open,,b4-150,,,2012-08-01 10:56:24,2012-08-01 02:56:24,,0,http://digitalimages.ust.hk/gallery2/?p=1113,0,post,,0,,Dr Guochen JIA in Chemistry Lab,Laboratories,CHEM,PAO,b4-150,1995-06-07,LAB-JIA-XXX-SM
1114,2,2012-08-01 10:56:26,2012-08-01 02:56:26,"[submittedby]PAO
[oldcode]LAB-CON_MED-XXX-SM
[galleryname]b4-153
[evtype]Consumer Media
[evtype]Laboratories
[evdate]1998-03-25
[evtitle]Consumer Media Lab
",Consumer Media Lab,,publish,open,open,,b4-153,,,2012-08-01 10:56:26,2012-08-01 02:56:26,,0,http://digitalimages.ust.hk/gallery2/?p=1114,0,post,,0,,Consumer Media Lab,Laboratories,,PAO,b4-153,1998-03-25,LAB-CON_MED-XXX-SM
1115,2,2012-08-01 10:56:26,2012-08-01 02:56:26,"[submittedby]PAO
[oldcode]LAB-CSE-XXX-SM
[galleryname]b4-155
[dept]CSE
[evtype]Laboratories
[evdate]Date unknown
[evtitle]Civil &amp; Structural Engineering Lab
",Civil &amp; Structural Engineering Lab,,publish,open,open,,b4-155,,,2012-08-01 10:56:26,2012-08-01 02:56:26,,0,http://digitalimages.ust.hk/gallery2/?p=1115,0,post,,0,,Civil &amp; Structural Engineering Lab,Laboratories,CSE,PAO,b4-155,Date unknown,LAB-CSE-XXX-SM
1116,2,2012-08-01 10:56:28,2012-08-01 02:56:28,"[submittedby]PAO
[oldcode]LAB-CS/COMP-XXX-SM
[galleryname]b4-160
[dept]COMP
[evtype]Laboratories
[evdate]Date unknown
[evtitle]Computer Science
",Computer Science,,publish,open,open,,b4-160,,,2012-08-01 10:56:28,2012-08-01 02:56:28,,0,http://digitalimages.ust.hk/gallery2/?p=1116,0,post,,0,,Computer Science,Laboratories,COMP,PAO,b4-160,Date unknown,LAB-CS/COMP-XXX-SM
1117,2,2012-08-01 10:56:28,2012-08-01 02:56:28,"[submittedby]PAO
[oldcode]LAB-COMP_TW-XXX-SM
[galleryname]b4-163
[dept]COMP
[evtype]Laboratories
[evdate]1997-01-06
[evtitle]Computer Science (Technology Week)
",Computer Science (Technology Week),,publish,open,open,,b4-163,,,2012-08-01 10:56:28,2012-08-01 02:56:28,,0,http://digitalimages.ust.hk/gallery2/?p=1117,0,post,,0,,Computer Science (Technology Week),Laboratories,COMP,PAO,b4-163,1997-01-06,LAB-COMP_TW-XXX-SM
1118,2,2012-08-01 10:56:29,2012-08-01 02:56:29,"[submittedby]PAO
[oldcode]LAB-COMP_S-XXX-SM
[galleryname]b4-165
[dept]COMP
[evtype]Laboratories
[evdate]Date unknown
[evtitle]Student in Computer Science Lab
",Student in Computer Science Lab,,publish,open,open,,b4-165,,,2012-08-01 10:56:29,2012-08-01 02:56:29,,0,http://digitalimages.ust.hk/gallery2/?p=1118,0,post,,0,,Student in Computer Science Lab,Laboratories,COMP,PAO,b4-165,Date unknown,LAB-COMP_S-XXX-SM
1119,2,2012-08-01 10:56:30,2012-08-01 02:56:30,"[submittedby]PAO
[oldcode]LAB-ELEC-XXX-SM
[galleryname]b4-173
[dept]ELEC
[evtype]Laboratories
[evdate]Date unknown
[evtitle]EEE Lab
",EEE Lab,,publish,open,open,,b4-173,,,2012-08-01 10:56:30,2012-08-01 02:56:30,,0,http://digitalimages.ust.hk/gallery2/?p=1119,0,post,,0,,EEE Lab,Laboratories,ELEC,PAO,b4-173,Date unknown,LAB-ELEC-XXX-SM
1120,2,2012-08-01 10:56:30,2012-08-01 02:56:30,"[submittedby]PAO
[oldcode]LAB-EEE_TW-XXX-SM
[galleryname]b4-175
[dept]ELEC
[evtype]Laboratories
[evdate]1997-01-06
[evtitle]EEE Lab (Technology Week)
",EEE Lab (Technology Week),,publish,open,open,,b4-175,,,2012-08-01 10:56:30,2012-08-01 02:56:30,,0,http://digitalimages.ust.hk/gallery2/?p=1120,0,post,,0,,EEE Lab (Technology Week),Laboratories,ELEC,PAO,b4-175,1997-01-06,LAB-EEE_TW-XXX-SM
1121,2,2012-08-01 10:56:34,2012-08-01 02:56:34,"[submittedby]PAO
[oldcode]LAB-EEE-XXX-SM
[galleryname]b4-190
[dept]ELEC
[evtype]Laboratories
[evdate]1993-05-01
[evtitle]EEE Dept. Micro-Processor Lab
",EEE Dept. Micro-Processor Lab,,publish,open,open,,b4-190,,,2012-08-01 10:56:34,2012-08-01 02:56:34,,0,http://digitalimages.ust.hk/gallery2/?p=1121,0,post,,0,,EEE Dept. Micro-Processor Lab,Laboratories,ELEC,PAO,b4-190,1993-05-01,LAB-EEE-XXX-SM
1122,2,2012-08-01 10:56:39,2012-08-01 02:56:39,"[submittedby]PAO
[oldcode]LAB-MIC-XXX-SM
[galleryname]b4-200
[dept]ELEC
[evtype]Laboratories
[evdate]1993-05-26
[evtitle]Philip Chan in EEE Micro-Processor Lab
",Philip Chan in EEE Micro-Processor Lab,,publish,open,open,,b4-200,,,2012-08-01 10:56:39,2012-08-01 02:56:39,,0,http://digitalimages.ust.hk/gallery2/?p=1122,0,post,,0,,Philip Chan in EEE Micro-Processor Lab,Laboratories,ELEC,PAO,b4-200,1993-05-26,LAB-MIC-XXX-SM
1123,2,2012-08-01 10:56:43,2012-08-01 02:56:43,"[submittedby]PAO
[oldcode]LAB-STU-XXX-SM
[galleryname]b4-210
[dept]ELEC
[evtype]Laboratories
[evdate]1993-05-13
[evtitle]Student in EEE Dept. Lab
",Student in EEE Dept. Lab,,publish,open,open,,b4-210,,,2012-08-01 10:56:43,2012-08-01 02:56:43,,0,http://digitalimages.ust.hk/gallery2/?p=1123,0,post,,0,,Student in EEE Dept. Lab,Laboratories,ELEC,PAO,b4-210,1993-05-13,LAB-STU-XXX-SM
1124,2,2012-08-01 10:56:45,2012-08-01 02:56:45,"[submittedby]PAO
[oldcode]LAB-ENV-XXX-SM
[galleryname]b4-220
[evtype]ENVIRONMENT
[evtype]Laboratories
[evdate]1995-09-12
[evtitle]Dr. Lo in Environmental Lab
",Dr. Lo in Environmental Lab,,publish,open,open,,b4-220,,,2012-08-01 10:56:45,2012-08-01 02:56:45,,0,http://digitalimages.ust.hk/gallery2/?p=1124,0,post,,0,,Dr. Lo in Environmental Lab,Laboratories,,PAO,b4-220,1995-09-12,LAB-ENV-XXX-SM
1125,2,2012-08-01 10:56:49,2012-08-01 02:56:49,"[submittedby]PAO
[oldcode]LAB-ENVO-XXX-SM
[galleryname]b4-225
[evtype]ENVIRONMENT
[evtype]Laboratories
[evdate]1997-02-18
[evtitle]Environmental Lab Opening
",Environmental Lab Opening,,publish,open,open,,b4-225,,,2012-08-01 10:56:49,2012-08-01 02:56:49,,0,http://digitalimages.ust.hk/gallery2/?p=1125,0,post,,0,,Environmental Lab Opening,Laboratories,,PAO,b4-225,1997-02-18,LAB-ENVO-XXX-SM
1126,2,2012-08-01 10:56:50,2012-08-01 02:56:50,"[submittedby]PAO
[oldcode]LAB-GEO-XXX-SM
[galleryname]b4-230
[dept]GEOTECH
[evtype]Laboratories
[evdate]1995-09-12
[evtitle]Research Student in Geotechnical Lab
",Research Student in Geotechnical Lab,,publish,open,open,,b4-230,,,2012-08-01 10:56:50,2012-08-01 02:56:50,,0,http://digitalimages.ust.hk/gallery2/?p=1126,0,post,,0,,Research Student in Geotechnical Lab,Laboratories,GEOTECH,PAO,b4-230,1995-09-12,LAB-GEO-XXX-SM
1127,2,2012-08-01 10:56:52,2012-08-01 02:56:52,"[submittedby]PAO
[oldcode]LAB-GLASS-XXX-SM
[galleryname]b4-240
[dept]GLASS BLOWING
[evtype]Laboratories
[evdate]1994-03-11
[evtitle]Glass Blowing Workshop
",Glass Blowing Workshop,,publish,open,open,,b4-240,,,2012-08-01 10:56:52,2012-08-01 02:56:52,,0,http://digitalimages.ust.hk/gallery2/?p=1127,0,post,,0,,Glass Blowing Workshop,Laboratories,GLASS BLOWING,PAO,b4-240,1994-03-11,LAB-GLASS-XXX-SM
1128,2,2012-08-01 10:56:53,2012-08-01 02:56:53,"[submittedby]PAO
[oldcode]LAB-IEEM-XXX-SM
[galleryname]b4-243
[dept]IEEM
[evtype]Laboratories
[evdate]Date unknown
[evtitle]IEEM Lab
",IEEM Lab,,publish,open,open,,b4-243,,,2012-08-01 10:56:53,2012-08-01 02:56:53,,0,http://digitalimages.ust.hk/gallery2/?p=1128,0,post,,0,,IEEM Lab,Laboratories,IEEM,PAO,b4-243,Date unknown,LAB-IEEM-XXX-SM
1129,2,2012-08-01 10:56:53,2012-08-01 02:56:53,"[submittedby]PAO
[oldcode]LAB-J-CAS-BioT_X-SM
[galleryname]b4-245
[evtype]Laboratories
[evdate]Date unknown
[evtitle]UST-CAS Joint Lab
",UST-CAS Joint Lab,,publish,open,open,,b4-245,,,2012-08-01 10:56:53,2012-08-01 02:56:53,,0,http://digitalimages.ust.hk/gallery2/?p=1129,0,post,,0,,UST-CAS Joint Lab,Laboratories,,PAO,b4-245,Date unknown,LAB-J-CAS-BioT_X-SM
1130,2,2012-08-01 10:56:55,2012-08-01 02:56:55,"[submittedby]PAO
[oldcode]LAB-MARK-XXX-SM
[galleryname]b4-250
[dept]MARK
[evtype]Laboratories
[evdate]1995-06-09
[evtitle]Marketing Laboratory
",Marketing Laboratory,,publish,open,open,,b4-250,,,2012-08-01 10:56:55,2012-08-01 02:56:55,,0,http://digitalimages.ust.hk/gallery2/?p=1130,0,post,,0,,Marketing Laboratory,Laboratories,MARK,PAO,b4-250,1995-06-09,LAB-MARK-XXX-SM
1131,2,2012-08-01 10:57:00,2012-08-01 02:57:00,"[submittedby]PAO
[oldcode]LAB-MCPC-XXX-SM
[galleryname]b4-280
[dept]MCPC
[evtype]Laboratories
[evdate]1995-03-30
[evtitle]MCPC Equipment Shooting
",MCPC Equipment Shooting,,publish,open,open,,b4-280,,,2012-08-01 10:57:00,2012-08-01 02:57:00,,0,http://digitalimages.ust.hk/gallery2/?p=1131,0,post,,0,,MCPC Equipment Shooting,Laboratories,MCPC,PAO,b4-280,1995-03-30,LAB-MCPC-XXX-SM
1132,2,2012-08-01 10:57:05,2012-08-01 02:57:05,"[submittedby]PAO
[oldcode]LAB-MCL-XXX-SM
[galleryname]b4-290
[dept]MCPC
[evtype]Laboratories
[evdate]1992-09-02
[evtitle]MCPC Lab
",MCPC Lab,,publish,open,open,,b4-290,,,2012-08-01 10:57:05,2012-08-01 02:57:05,,0,http://digitalimages.ust.hk/gallery2/?p=1132,0,post,,0,,MCPC Lab,Laboratories,MCPC,PAO,b4-290,1992-09-02,LAB-MCL-XXX-SM
1133,2,2012-08-01 10:57:05,2012-08-01 02:57:05,"[submittedby]PAO
[oldcode]LAB-MCPC_TW-XXX-SM
[galleryname]b4-292
[dept]MCPC
[evtype]Laboratories
[evdate]1997-01-06
[evtitle]MCPC Lab (Technology Week)
",MCPC Lab (Technology Week),,publish,open,open,,b4-292,,,2012-08-01 10:57:05,2012-08-01 02:57:05,,0,http://digitalimages.ust.hk/gallery2/?p=1133,0,post,,0,,MCPC Lab (Technology Week),Laboratories,MCPC,PAO,b4-292,1997-01-06,LAB-MCPC_TW-XXX-SM
1134,2,2012-08-01 10:57:10,2012-08-01 02:57:10,"[submittedby]PAO
[oldcode]LAB-MECH-XXX-SM
[galleryname]b4-295
[dept]MECH
[evtype]Laboratories
[evdate]1996-10-11
[evtitle]Mechanical Engineering
",Mechanical Engineering,,publish,open,open,,b4-295,,,2012-08-01 10:57:10,2012-08-01 02:57:10,,0,http://digitalimages.ust.hk/gallery2/?p=1134,0,post,,0,,Mechanical Engineering,Laboratories,MECH,PAO,b4-295,1996-10-11,LAB-MECH-XXX-SM
1135,2,2012-08-01 10:57:11,2012-08-01 02:57:11,"[submittedby]PAO
[oldcode]LAB-MED2-XXX-SM
[galleryname]b4-300
[evtype]MULTI-MEDIA
[evtype]Laboratories
[evdate]1996-02-01
[evtitle]APLE Multi-media Lab
",APLE Multi-media Lab,,publish,open,open,,b4-300,,,2012-08-01 10:57:11,2012-08-01 02:57:11,,0,http://digitalimages.ust.hk/gallery2/?p=1135,0,post,,0,,APLE Multi-media Lab,Laboratories,,PAO,b4-300,1996-02-01,LAB-MED2-XXX-SM
1136,2,2012-08-01 10:57:12,2012-08-01 02:57:12,"[submittedby]PAO
[oldcode]LAB-MED-XXX-SM
[galleryname]b4-310
[evtype]MULTI-MEDIA
[evtype]Laboratories
[evdate]1995-09-08
[evtitle]Multi-media Lab
",Multi-media Lab,,publish,open,open,,b4-310,,,2012-08-01 10:57:12,2012-08-01 02:57:12,,0,http://digitalimages.ust.hk/gallery2/?p=1136,0,post,,0,,Multi-media Lab,Laboratories,,PAO,b4-310,1995-09-08,LAB-MED-XXX-SM
1137,2,2012-08-01 10:57:15,2012-08-01 02:57:15,"[submittedby]PAO
[oldcode]LAB-PHY1-XXX-SM
[galleryname]b4-320
[dept]PHYS
[evtype]Laboratories
[evdate]1996-04-02
[evtitle]Active Physics Learning Environment
",Active Physics Learning Environment,,publish,open,open,,b4-320,,,2012-08-01 10:57:15,2012-08-01 02:57:15,,0,http://digitalimages.ust.hk/gallery2/?p=1137,0,post,,0,,Active Physics Learning Environment,Laboratories,PHYS,PAO,b4-320,1996-04-02,LAB-PHY1-XXX-SM
1138,2,2012-08-01 10:57:15,2012-08-01 02:57:15,"[submittedby]PAO
[oldcode]LAB-LAS2-XXX-SM
[galleryname]b4-330
[dept]PHYS
[evtype]Laboratories
[evdate]1994-11-29
[evtitle]Laser Laboratory-Physics Dept
",Laser Laboratory-Physics Dept,,publish,open,open,,b4-330,,,2012-08-01 10:57:15,2012-08-01 02:57:15,,0,http://digitalimages.ust.hk/gallery2/?p=1138,0,post,,0,,Laser Laboratory-Physics Dept,Laboratories,PHYS,PAO,b4-330,1994-11-29,LAB-LAS2-XXX-SM
1139,2,2012-08-01 10:57:19,2012-08-01 02:57:19,"[submittedby]PAO
[oldcode]LAB-PHY-XXX-SM
[galleryname]b4-350
[dept]PHYS
[evtype]Laboratories
[evdate]1993-01-15
[evtitle]Physics Teaching Lab
",Physics Teaching Lab,,publish,open,open,,b4-350,,,2012-08-01 10:57:19,2012-08-01 02:57:19,,0,http://digitalimages.ust.hk/gallery2/?p=1139,0,post,,0,,Physics Teaching Lab,Laboratories,PHYS,PAO,b4-350,1993-01-15,LAB-PHY-XXX-SM
1140,2,2012-08-01 10:57:21,2012-08-01 02:57:21,"[submittedby]PAO
[oldcode]LAB-PHYS-XXX-SM
[galleryname]b4-355
[dept]PHYS
[evtype]Laboratories
[evdate]1996-10-17
[evtitle]Physics Lab.
",Physics Lab.,,publish,open,open,,b4-355,,,2012-08-01 10:57:21,2012-08-01 02:57:21,,0,http://digitalimages.ust.hk/gallery2/?p=1140,0,post,,0,,Physics Lab.,Laboratories,PHYS,PAO,b4-355,1996-10-17,LAB-PHYS-XXX-SM
1141,2,2012-08-01 10:57:21,2012-08-01 02:57:21,"[submittedby]PAO
[oldcode]LAB-LAS-XXX-SM
[galleryname]b4-360
[dept]PHYS
[evtype]Laboratories
[evdate]1994-05-31
[evtitle]Physics-Laser Lab. (Prof George Wong)
",Physics-Laser Lab. (Prof George Wong),,publish,open,open,,b4-360,,,2012-08-01 10:57:21,2012-08-01 02:57:21,,0,http://digitalimages.ust.hk/gallery2/?p=1141,0,post,,0,,Physics-Laser Lab. (Prof George Wong),Laboratories,PHYS,PAO,b4-360,1994-05-31,LAB-LAS-XXX-SM
1142,2,2012-08-01 10:57:23,2012-08-01 02:57:23,"[submittedby]PAO
[oldcode]LAB-NEL-XXX-SM
[galleryname]b4-370
[dept]PHYS
[evtype]Laboratories
[evdate]1994-06-03
[evtitle]Prof. Nelson Cue in Physics Lab.
",Prof. Nelson Cue in Physics Lab.,,publish,open,open,,b4-370,,,2012-08-01 10:57:23,2012-08-01 02:57:23,,0,http://digitalimages.ust.hk/gallery2/?p=1142,0,post,,0,,Prof. Nelson Cue in Physics Lab.,Laboratories,PHYS,PAO,b4-370,1994-06-03,LAB-NEL-XXX-SM
1143,2,2012-08-01 10:57:24,2012-08-01 02:57:24,"[submittedby]PAO
[oldcode]LAB-S_PHY-XXX-SM
[galleryname]b4-375
[dept]PHYS
[evtype]Laboratories
[evdate]Date unknown
[evtitle]Student in Physics Lab.
",Student in Physics Lab.,,publish,open,open,,b4-375,,,2012-08-01 10:57:24,2012-08-01 02:57:24,,0,http://digitalimages.ust.hk/gallery2/?p=1143,0,post,,0,,Student in Physics Lab.,Laboratories,PHYS,PAO,b4-375,Date unknown,LAB-S_PHY-XXX-SM
1144,2,2012-08-01 10:57:25,2012-08-01 02:57:25,"[submittedby]PAO
[oldcode]LAB-PHY2-XXX-SM
[galleryname]b4-380
[dept]PHYS
[evtype]Laboratories
[evdate]Date unknown
[evtitle]Zheng Ge Ru Thin Film Physics Laboratory Rm 4144
",Zheng Ge Ru Thin Film Physics Laboratory Rm 4144,,publish,open,open,,b4-380,,,2012-08-01 10:57:25,2012-08-01 02:57:25,,0,http://digitalimages.ust.hk/gallery2/?p=1144,0,post,,0,,Zheng Ge Ru Thin Film Physics Laboratory Rm 4144,Laboratories,PHYS,PAO,b4-380,Date unknown,LAB-PHY2-XXX-SM
